DUID,DATE,SCADAVALUE_sum,Participant,Station Name,Region,Dispatch Type,Category,Classification,Fuel Source - Primary,Fuel Source - Descriptor,Technology Type - Primary,Technology Type - Descriptor,Units,Aggregation,Reg Cap generation (MW),Max Cap generation (MW),Max ROC/Min generation,Reg Cap consumption (MW),Max Cap consumption (MW),Max ROC/Min consumption,Comments
ARWF1,2025-01-18,2776.0,Ararat Wind Farm Pty Ltd,Ararat Wind Farm,VIC1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-75,Y,241.59,241,50,,,,
ARWF1,2025-01-19,3358.4,Ararat Wind Farm Pty Ltd,Ararat Wind Farm,VIC1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-75,Y,241.59,241,50,,,,
ARWF1,2025-01-20,10190.3,Ararat Wind Farm Pty Ltd,Ararat Wind Farm,VIC1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-75,Y,241.59,241,50,,,,
ARWF1,2025-01-21,22523.699959999998,Ararat Wind Farm Pty Ltd,Ararat Wind Farm,VIC1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-75,Y,241.59,241,50,,,,
ARWF1,2025-01-22,46096.50012,Ararat Wind Farm Pty Ltd,Ararat Wind Farm,VIC1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-75,Y,241.59,241,50,,,,
ARWF1,2025-01-23,25495.00008,Ararat Wind Farm Pty Ltd,Ararat Wind Farm,VIC1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-75,Y,241.59,241,50,,,,
ARWF1,2025-01-24,23896.50001,Ararat Wind Farm Pty Ltd,Ararat Wind Farm,VIC1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-75,Y,241.59,241,50,,,,
ARWF1,2025-01-25,16579.59996,Ararat Wind Farm Pty Ltd,Ararat Wind Farm,VIC1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-75,Y,241.59,241,50,,,,
ARWF1,2025-01-26,8349.5,Ararat Wind Farm Pty Ltd,Ararat Wind Farm,VIC1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-75,Y,241.59,241,50,,,,
ARWF1,2025-01-27,32227.09999,Ararat Wind Farm Pty Ltd,Ararat Wind Farm,VIC1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-75,Y,241.59,241,50,,,,
ARWF1,2025-01-28,36326.99986,Ararat Wind Farm Pty Ltd,Ararat Wind Farm,VIC1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-75,Y,241.59,241,50,,,,
ARWF1,2025-01-29,29622.9999,Ararat Wind Farm Pty Ltd,Ararat Wind Farm,VIC1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-75,Y,241.59,241,50,,,,
ARWF1,2025-01-30,36785.20009,Ararat Wind Farm Pty Ltd,Ararat Wind Farm,VIC1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-75,Y,241.59,241,50,,,,
ARWF1,2025-01-31,26137.70001,Ararat Wind Farm Pty Ltd,Ararat Wind Farm,VIC1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-75,Y,241.59,241,50,,,,
ARWF1,2025-02-01,77.7,Ararat Wind Farm Pty Ltd,Ararat Wind Farm,VIC1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-75,Y,241.59,241,50,,,,
AVLSF1,2025-01-01,24756.21305,Iberdrola Australia Energy Markets Pty Ltd,Avonlie Solar Farm,NSW1,Generating Unit,Market,Semi-Scheduled,Solar,Solar,Renewable,Photovoltaic Tracking Flat panel,1-70,Y,254.1,190,38,,,,
AVLSF1,2025-01-02,19201.9897,Iberdrola Australia Energy Markets Pty Ltd,Avonlie Solar Farm,NSW1,Generating Unit,Market,Semi-Scheduled,Solar,Solar,Renewable,Photovoltaic Tracking Flat panel,1-70,Y,254.1,190,38,,,,
AVLSF1,2025-01-03,25981.05411,Iberdrola Australia Energy Markets Pty Ltd,Avonlie Solar Farm,NSW1,Generating Unit,Market,Semi-Scheduled,Solar,Solar,Renewable,Photovoltaic Tracking Flat panel,1-70,Y,254.1,190,38,,,,
AVLSF1,2025-01-04,21709.08523,Iberdrola Australia Energy Markets Pty Ltd,Avonlie Solar Farm,NSW1,Generating Unit,Market,Semi-Scheduled,Solar,Solar,Renewable,Photovoltaic Tracking Flat panel,1-70,Y,254.1,190,38,,,,
AVLSF1,2025-01-05,12482.41299,Iberdrola Australia Energy Markets Pty Ltd,Avonlie Solar Farm,NSW1,Generating Unit,Market,Semi-Scheduled,Solar,Solar,Renewable,Photovoltaic Tracking Flat panel,1-70,Y,254.1,190,38,,,,
AVLSF1,2025-01-06,6508.20668,Iberdrola Australia Energy Markets Pty Ltd,Avonlie Solar Farm,NSW1,Generating Unit,Market,Semi-Scheduled,Solar,Solar,Renewable,Photovoltaic Tracking Flat panel,1-70,Y,254.1,190,38,,,,
AVLSF1,2025-01-07,13267.87092,Iberdrola Australia Energy Markets Pty Ltd,Avonlie Solar Farm,NSW1,Generating Unit,Market,Semi-Scheduled,Solar,Solar,Renewable,Photovoltaic Tracking Flat panel,1-70,Y,254.1,190,38,,,,
AVLSF1,2025-01-08,26664.15793,Iberdrola Australia Energy Markets Pty Ltd,Avonlie Solar Farm,NSW1,Generating Unit,Market,Semi-Scheduled,Solar,Solar,Renewable,Photovoltaic Tracking Flat panel,1-70,Y,254.1,190,38,,,,
AVLSF1,2025-01-09,19141.94122,Iberdrola Australia Energy Markets Pty Ltd,Avonlie Solar Farm,NSW1,Generating Unit,Market,Semi-Scheduled,Solar,Solar,Renewable,Photovoltaic Tracking Flat panel,1-70,Y,254.1,190,38,,,,
AVLSF1,2025-01-10,21140.14626,Iberdrola Australia Energy Markets Pty Ltd,Avonlie Solar Farm,NSW1,Generating Unit,Market,Semi-Scheduled,Solar,Solar,Renewable,Photovoltaic Tracking Flat panel,1-70,Y,254.1,190,38,,,,
AVLSF1,2025-01-11,17373.27988,Iberdrola Australia Energy Markets Pty Ltd,Avonlie Solar Farm,NSW1,Generating Unit,Market,Semi-Scheduled,Solar,Solar,Renewable,Photovoltaic Tracking Flat panel,1-70,Y,254.1,190,38,,,,
AVLSF1,2025-01-12,19282.116719999998,Iberdrola Australia Energy Markets Pty Ltd,Avonlie Solar Farm,NSW1,Generating Unit,Market,Semi-Scheduled,Solar,Solar,Renewable,Photovoltaic Tracking Flat panel,1-70,Y,254.1,190,38,,,,
AVLSF1,2025-01-13,20390.28345,Iberdrola Australia Energy Markets Pty Ltd,Avonlie Solar Farm,NSW1,Generating Unit,Market,Semi-Scheduled,Solar,Solar,Renewable,Photovoltaic Tracking Flat panel,1-70,Y,254.1,190,38,,,,
AVLSF1,2025-01-14,23531.37606,Iberdrola Australia Energy Markets Pty Ltd,Avonlie Solar Farm,NSW1,Generating Unit,Market,Semi-Scheduled,Solar,Solar,Renewable,Photovoltaic Tracking Flat panel,1-70,Y,254.1,190,38,,,,
AVLSF1,2025-01-15,14179.75344,Iberdrola Australia Energy Markets Pty Ltd,Avonlie Solar Farm,NSW1,Generating Unit,Market,Semi-Scheduled,Solar,Solar,Renewable,Photovoltaic Tracking Flat panel,1-70,Y,254.1,190,38,,,,
AVLSF1,2025-01-16,26381.16334,Iberdrola Australia Energy Markets Pty Ltd,Avonlie Solar Farm,NSW1,Generating Unit,Market,Semi-Scheduled,Solar,Solar,Renewable,Photovoltaic Tracking Flat panel,1-70,Y,254.1,190,38,,,,
AVLSF1,2025-01-17,18703.32772,Iberdrola Australia Energy Markets Pty Ltd,Avonlie Solar Farm,NSW1,Generating Unit,Market,Semi-Scheduled,Solar,Solar,Renewable,Photovoltaic Tracking Flat panel,1-70,Y,254.1,190,38,,,,
AVLSF1,2025-01-18,2842.70705,Iberdrola Australia Energy Markets Pty Ltd,Avonlie Solar Farm,NSW1,Generating Unit,Market,Semi-Scheduled,Solar,Solar,Renewable,Photovoltaic Tracking Flat panel,1-70,Y,254.1,190,38,,,,
AVLSF1,2025-01-19,2414.69174,Iberdrola Australia Energy Markets Pty Ltd,Avonlie Solar Farm,NSW1,Generating Unit,Market,Semi-Scheduled,Solar,Solar,Renewable,Photovoltaic Tracking Flat panel,1-70,Y,254.1,190,38,,,,
AVLSF1,2025-01-20,19095.05658,Iberdrola Australia Energy Markets Pty Ltd,Avonlie Solar Farm,NSW1,Generating Unit,Market,Semi-Scheduled,Solar,Solar,Renewable,Photovoltaic Tracking Flat panel,1-70,Y,254.1,190,38,,,,
AVLSF1,2025-01-21,16194.08843,Iberdrola Australia Energy Markets Pty Ltd,Avonlie Solar Farm,NSW1,Generating Unit,Market,Semi-Scheduled,Solar,Solar,Renewable,Photovoltaic Tracking Flat panel,1-70,Y,254.1,190,38,,,,
AVLSF1,2025-01-22,16161.15914,Iberdrola Australia Energy Markets Pty Ltd,Avonlie Solar Farm,NSW1,Generating Unit,Market,Semi-Scheduled,Solar,Solar,Renewable,Photovoltaic Tracking Flat panel,1-70,Y,254.1,190,38,,,,
AVLSF1,2025-01-23,17680.31982,Iberdrola Australia Energy Markets Pty Ltd,Avonlie Solar Farm,NSW1,Generating Unit,Market,Semi-Scheduled,Solar,Solar,Renewable,Photovoltaic Tracking Flat panel,1-70,Y,254.1,190,38,,,,
AVLSF1,2025-01-24,21666.5275,Iberdrola Australia Energy Markets Pty Ltd,Avonlie Solar Farm,NSW1,Generating Unit,Market,Semi-Scheduled,Solar,Solar,Renewable,Photovoltaic Tracking Flat panel,1-70,Y,254.1,190,38,,,,
AVLSF1,2025-01-25,21378.58339,Iberdrola Australia Energy Markets Pty Ltd,Avonlie Solar Farm,NSW1,Generating Unit,Market,Semi-Scheduled,Solar,Solar,Renewable,Photovoltaic Tracking Flat panel,1-70,Y,254.1,190,38,,,,
AVLSF1,2025-01-26,23840.82967,Iberdrola Australia Energy Markets Pty Ltd,Avonlie Solar Farm,NSW1,Generating Unit,Market,Semi-Scheduled,Solar,Solar,Renewable,Photovoltaic Tracking Flat panel,1-70,Y,254.1,190,38,,,,
AVLSF1,2025-01-27,22442.31379,Iberdrola Australia Energy Markets Pty Ltd,Avonlie Solar Farm,NSW1,Generating Unit,Market,Semi-Scheduled,Solar,Solar,Renewable,Photovoltaic Tracking Flat panel,1-70,Y,254.1,190,38,,,,
AVLSF1,2025-01-28,13439.12752,Iberdrola Australia Energy Markets Pty Ltd,Avonlie Solar Farm,NSW1,Generating Unit,Market,Semi-Scheduled,Solar,Solar,Renewable,Photovoltaic Tracking Flat panel,1-70,Y,254.1,190,38,,,,
AVLSF1,2025-01-29,22358.50763,Iberdrola Australia Energy Markets Pty Ltd,Avonlie Solar Farm,NSW1,Generating Unit,Market,Semi-Scheduled,Solar,Solar,Renewable,Photovoltaic Tracking Flat panel,1-70,Y,254.1,190,38,,,,
AVLSF1,2025-01-30,21861.92449,Iberdrola Australia Energy Markets Pty Ltd,Avonlie Solar Farm,NSW1,Generating Unit,Market,Semi-Scheduled,Solar,Solar,Renewable,Photovoltaic Tracking Flat panel,1-70,Y,254.1,190,38,,,,
AVLSF1,2025-01-31,24584.29506,Iberdrola Australia Energy Markets Pty Ltd,Avonlie Solar Farm,NSW1,Generating Unit,Market,Semi-Scheduled,Solar,Solar,Renewable,Photovoltaic Tracking Flat panel,1-70,Y,254.1,190,38,,,,
BALB1,2025-01-01,177.04,EnergyAustralia Pty Ltd,Ballarat Battery Energy Storage System,VIC1,Bidirectional Unit,Market,Scheduled,Battery storage,Grid,Storage,Battery,1-17,Y,30,30,720,30.0,30.0,720.0,
BALB1,2025-01-02,213.91,EnergyAustralia Pty Ltd,Ballarat Battery Energy Storage System,VIC1,Bidirectional Unit,Market,Scheduled,Battery storage,Grid,Storage,Battery,1-17,Y,30,30,720,30.0,30.0,720.0,
BALB1,2025-01-03,139.68,EnergyAustralia Pty Ltd,Ballarat Battery Energy Storage System,VIC1,Bidirectional Unit,Market,Scheduled,Battery storage,Grid,Storage,Battery,1-17,Y,30,30,720,30.0,30.0,720.0,
BALB1,2025-01-04,144.62,EnergyAustralia Pty Ltd,Ballarat Battery Energy Storage System,VIC1,Bidirectional Unit,Market,Scheduled,Battery storage,Grid,Storage,Battery,1-17,Y,30,30,720,30.0,30.0,720.0,
BALB1,2025-01-05,59.980000000000004,EnergyAustralia Pty Ltd,Ballarat Battery Energy Storage System,VIC1,Bidirectional Unit,Market,Scheduled,Battery storage,Grid,Storage,Battery,1-17,Y,30,30,720,30.0,30.0,720.0,
BALB1,2025-01-06,42.38,EnergyAustralia Pty Ltd,Ballarat Battery Energy Storage System,VIC1,Bidirectional Unit,Market,Scheduled,Battery storage,Grid,Storage,Battery,1-17,Y,30,30,720,30.0,30.0,720.0,
BALB1,2025-01-07,26.150000000000002,EnergyAustralia Pty Ltd,Ballarat Battery Energy Storage System,VIC1,Bidirectional Unit,Market,Scheduled,Battery storage,Grid,Storage,Battery,1-17,Y,30,30,720,30.0,30.0,720.0,
BALB1,2025-01-08,219.04,EnergyAustralia Pty Ltd,Ballarat Battery Energy Storage System,VIC1,Bidirectional Unit,Market,Scheduled,Battery storage,Grid,Storage,Battery,1-17,Y,30,30,720,30.0,30.0,720.0,
BALB1,2025-01-09,154.69,EnergyAustralia Pty Ltd,Ballarat Battery Energy Storage System,VIC1,Bidirectional Unit,Market,Scheduled,Battery storage,Grid,Storage,Battery,1-17,Y,30,30,720,30.0,30.0,720.0,
BALB1,2025-01-10,74.89,EnergyAustralia Pty Ltd,Ballarat Battery Energy Storage System,VIC1,Bidirectional Unit,Market,Scheduled,Battery storage,Grid,Storage,Battery,1-17,Y,30,30,720,30.0,30.0,720.0,
BALB1,2025-01-11,158.78,EnergyAustralia Pty Ltd,Ballarat Battery Energy Storage System,VIC1,Bidirectional Unit,Market,Scheduled,Battery storage,Grid,Storage,Battery,1-17,Y,30,30,720,30.0,30.0,720.0,
BALB1,2025-01-12,119.1,EnergyAustralia Pty Ltd,Ballarat Battery Energy Storage System,VIC1,Bidirectional Unit,Market,Scheduled,Battery storage,Grid,Storage,Battery,1-17,Y,30,30,720,30.0,30.0,720.0,
BALB1,2025-01-13,82.55,EnergyAustralia Pty Ltd,Ballarat Battery Energy Storage System,VIC1,Bidirectional Unit,Market,Scheduled,Battery storage,Grid,Storage,Battery,1-17,Y,30,30,720,30.0,30.0,720.0,
BALB1,2025-01-14,360.98,EnergyAustralia Pty Ltd,Ballarat Battery Energy Storage System,VIC1,Bidirectional Unit,Market,Scheduled,Battery storage,Grid,Storage,Battery,1-17,Y,30,30,720,30.0,30.0,720.0,
BALB1,2025-01-15,291.28,EnergyAustralia Pty Ltd,Ballarat Battery Energy Storage System,VIC1,Bidirectional Unit,Market,Scheduled,Battery storage,Grid,Storage,Battery,1-17,Y,30,30,720,30.0,30.0,720.0,
BALB1,2025-01-16,367.58,EnergyAustralia Pty Ltd,Ballarat Battery Energy Storage System,VIC1,Bidirectional Unit,Market,Scheduled,Battery storage,Grid,Storage,Battery,1-17,Y,30,30,720,30.0,30.0,720.0,
BALB1,2025-01-17,124.25,EnergyAustralia Pty Ltd,Ballarat Battery Energy Storage System,VIC1,Bidirectional Unit,Market,Scheduled,Battery storage,Grid,Storage,Battery,1-17,Y,30,30,720,30.0,30.0,720.0,
BALB1,2025-01-18,69.87,EnergyAustralia Pty Ltd,Ballarat Battery Energy Storage System,VIC1,Bidirectional Unit,Market,Scheduled,Battery storage,Grid,Storage,Battery,1-17,Y,30,30,720,30.0,30.0,720.0,
BALB1,2025-01-19,122.35,EnergyAustralia Pty Ltd,Ballarat Battery Energy Storage System,VIC1,Bidirectional Unit,Market,Scheduled,Battery storage,Grid,Storage,Battery,1-17,Y,30,30,720,30.0,30.0,720.0,
BALB1,2025-01-20,308.03000000000003,EnergyAustralia Pty Ltd,Ballarat Battery Energy Storage System,VIC1,Bidirectional Unit,Market,Scheduled,Battery storage,Grid,Storage,Battery,1-17,Y,30,30,720,30.0,30.0,720.0,
BALB1,2025-01-21,160.72,EnergyAustralia Pty Ltd,Ballarat Battery Energy Storage System,VIC1,Bidirectional Unit,Market,Scheduled,Battery storage,Grid,Storage,Battery,1-17,Y,30,30,720,30.0,30.0,720.0,
BALB1,2025-01-22,81.21000000000001,EnergyAustralia Pty Ltd,Ballarat Battery Energy Storage System,VIC1,Bidirectional Unit,Market,Scheduled,Battery storage,Grid,Storage,Battery,1-17,Y,30,30,720,30.0,30.0,720.0,
BALB1,2025-01-23,198.82999999999998,EnergyAustralia Pty Ltd,Ballarat Battery Energy Storage System,VIC1,Bidirectional Unit,Market,Scheduled,Battery storage,Grid,Storage,Battery,1-17,Y,30,30,720,30.0,30.0,720.0,
BALB1,2025-01-24,185.54,EnergyAustralia Pty Ltd,Ballarat Battery Energy Storage System,VIC1,Bidirectional Unit,Market,Scheduled,Battery storage,Grid,Storage,Battery,1-17,Y,30,30,720,30.0,30.0,720.0,
BALB1,2025-01-25,223.23,EnergyAustralia Pty Ltd,Ballarat Battery Energy Storage System,VIC1,Bidirectional Unit,Market,Scheduled,Battery storage,Grid,Storage,Battery,1-17,Y,30,30,720,30.0,30.0,720.0,
BALB1,2025-01-26,191.32999999999998,EnergyAustralia Pty Ltd,Ballarat Battery Energy Storage System,VIC1,Bidirectional Unit,Market,Scheduled,Battery storage,Grid,Storage,Battery,1-17,Y,30,30,720,30.0,30.0,720.0,
BALB1,2025-01-27,222.93,EnergyAustralia Pty Ltd,Ballarat Battery Energy Storage System,VIC1,Bidirectional Unit,Market,Scheduled,Battery storage,Grid,Storage,Battery,1-17,Y,30,30,720,30.0,30.0,720.0,
BALB1,2025-01-28,79.15,EnergyAustralia Pty Ltd,Ballarat Battery Energy Storage System,VIC1,Bidirectional Unit,Market,Scheduled,Battery storage,Grid,Storage,Battery,1-17,Y,30,30,720,30.0,30.0,720.0,
BALB1,2025-01-29,202.49,EnergyAustralia Pty Ltd,Ballarat Battery Energy Storage System,VIC1,Bidirectional Unit,Market,Scheduled,Battery storage,Grid,Storage,Battery,1-17,Y,30,30,720,30.0,30.0,720.0,
BALB1,2025-01-30,238.86,EnergyAustralia Pty Ltd,Ballarat Battery Energy Storage System,VIC1,Bidirectional Unit,Market,Scheduled,Battery storage,Grid,Storage,Battery,1-17,Y,30,30,720,30.0,30.0,720.0,
BALB1,2025-01-31,66.32,EnergyAustralia Pty Ltd,Ballarat Battery Energy Storage System,VIC1,Bidirectional Unit,Market,Scheduled,Battery storage,Grid,Storage,Battery,1-17,Y,30,30,720,30.0,30.0,720.0,
BALDHWF1,2025-01-01,5965.38499,Alinta Energy Retail Sales Pty Ltd,Bald Hills Wind Farm,VIC1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-52,Y,106.6,106,600,,,,
BALDHWF1,2025-01-02,3331.696,Alinta Energy Retail Sales Pty Ltd,Bald Hills Wind Farm,VIC1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-52,Y,106.6,106,600,,,,
BALDHWF1,2025-01-03,11761.15398,Alinta Energy Retail Sales Pty Ltd,Bald Hills Wind Farm,VIC1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-52,Y,106.6,106,600,,,,
BALDHWF1,2025-01-04,5275.8949999999995,Alinta Energy Retail Sales Pty Ltd,Bald Hills Wind Farm,VIC1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-52,Y,106.6,106,600,,,,
BALDHWF1,2025-01-05,3895.92499,Alinta Energy Retail Sales Pty Ltd,Bald Hills Wind Farm,VIC1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-52,Y,106.6,106,600,,,,
BALDHWF1,2025-01-06,15557.80098,Alinta Energy Retail Sales Pty Ltd,Bald Hills Wind Farm,VIC1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-52,Y,106.6,106,600,,,,
BALDHWF1,2025-01-07,18944.528,Alinta Energy Retail Sales Pty Ltd,Bald Hills Wind Farm,VIC1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-52,Y,106.6,106,600,,,,
BALDHWF1,2025-01-08,23372.10099,Alinta Energy Retail Sales Pty Ltd,Bald Hills Wind Farm,VIC1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-52,Y,106.6,106,600,,,,
BALDHWF1,2025-01-09,8524.854,Alinta Energy Retail Sales Pty Ltd,Bald Hills Wind Farm,VIC1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-52,Y,106.6,106,600,,,,
BALDHWF1,2025-01-10,21410.34799,Alinta Energy Retail Sales Pty Ltd,Bald Hills Wind Farm,VIC1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-52,Y,106.6,106,600,,,,
BALDHWF1,2025-01-11,12225.84396,Alinta Energy Retail Sales Pty Ltd,Bald Hills Wind Farm,VIC1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-52,Y,106.6,106,600,,,,
BALDHWF1,2025-01-12,1809.906,Alinta Energy Retail Sales Pty Ltd,Bald Hills Wind Farm,VIC1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-52,Y,106.6,106,600,,,,
BALDHWF1,2025-01-13,1431.462,Alinta Energy Retail Sales Pty Ltd,Bald Hills Wind Farm,VIC1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-52,Y,106.6,106,600,,,,
BALDHWF1,2025-01-14,6743.23404,Alinta Energy Retail Sales Pty Ltd,Bald Hills Wind Farm,VIC1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-52,Y,106.6,106,600,,,,
BALDHWF1,2025-01-15,21538.67895,Alinta Energy Retail Sales Pty Ltd,Bald Hills Wind Farm,VIC1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-52,Y,106.6,106,600,,,,
BALDHWF1,2025-01-16,13414.42098,Alinta Energy Retail Sales Pty Ltd,Bald Hills Wind Farm,VIC1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-52,Y,106.6,106,600,,,,
BALDHWF1,2025-01-17,10530.202,Alinta Energy Retail Sales Pty Ltd,Bald Hills Wind Farm,VIC1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-52,Y,106.6,106,600,,,,
BALDHWF1,2025-01-18,28343.13791,Alinta Energy Retail Sales Pty Ltd,Bald Hills Wind Farm,VIC1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-52,Y,106.6,106,600,,,,
BALDHWF1,2025-01-19,21986.92507,Alinta Energy Retail Sales Pty Ltd,Bald Hills Wind Farm,VIC1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-52,Y,106.6,106,600,,,,
BALDHWF1,2025-01-20,14563.519,Alinta Energy Retail Sales Pty Ltd,Bald Hills Wind Farm,VIC1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-52,Y,106.6,106,600,,,,
BALDHWF1,2025-01-21,12574.56897,Alinta Energy Retail Sales Pty Ltd,Bald Hills Wind Farm,VIC1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-52,Y,106.6,106,600,,,,
BALDHWF1,2025-01-22,12796.00701,Alinta Energy Retail Sales Pty Ltd,Bald Hills Wind Farm,VIC1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-52,Y,106.6,106,600,,,,
BALDHWF1,2025-01-23,10736.86899,Alinta Energy Retail Sales Pty Ltd,Bald Hills Wind Farm,VIC1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-52,Y,106.6,106,600,,,,
BALDHWF1,2025-01-24,12659.89203,Alinta Energy Retail Sales Pty Ltd,Bald Hills Wind Farm,VIC1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-52,Y,106.6,106,600,,,,
BALDHWF1,2025-01-25,6733.95799,Alinta Energy Retail Sales Pty Ltd,Bald Hills Wind Farm,VIC1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-52,Y,106.6,106,600,,,,
BALDHWF1,2025-01-26,9850.175,Alinta Energy Retail Sales Pty Ltd,Bald Hills Wind Farm,VIC1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-52,Y,106.6,106,600,,,,
BALDHWF1,2025-01-27,13053.16498,Alinta Energy Retail Sales Pty Ltd,Bald Hills Wind Farm,VIC1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-52,Y,106.6,106,600,,,,
BALDHWF1,2025-01-28,16609.71902,Alinta Energy Retail Sales Pty Ltd,Bald Hills Wind Farm,VIC1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-52,Y,106.6,106,600,,,,
BALDHWF1,2025-01-29,3991.946,Alinta Energy Retail Sales Pty Ltd,Bald Hills Wind Farm,VIC1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-52,Y,106.6,106,600,,,,
BALDHWF1,2025-01-30,2798.1,Alinta Energy Retail Sales Pty Ltd,Bald Hills Wind Farm,VIC1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-52,Y,106.6,106,600,,,,
BALDHWF1,2025-01-31,2032.793,Alinta Energy Retail Sales Pty Ltd,Bald Hills Wind Farm,VIC1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-52,Y,106.6,106,600,,,,
BANGOWF1,2025-01-01,8366.52664,BWF Nominees Pty Ltd as The Trustee for BWF Trust,Bango 973 Wind Farm,NSW1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-30,Y,159,155,31,,,,
BANGOWF1,2025-01-02,27734.66139,BWF Nominees Pty Ltd as The Trustee for BWF Trust,Bango 973 Wind Farm,NSW1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-30,Y,159,155,31,,,,
BANGOWF1,2025-01-03,6352.51634,BWF Nominees Pty Ltd as The Trustee for BWF Trust,Bango 973 Wind Farm,NSW1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-30,Y,159,155,31,,,,
BANGOWF1,2025-01-04,8366.16269,BWF Nominees Pty Ltd as The Trustee for BWF Trust,Bango 973 Wind Farm,NSW1,Generating Unit,Market,Semi-Scheduled,Wind,Wind,Renewable,Wind - Onshore,1-30,Y,159,155,31,,,,
